"Código","Unidade Territorial","UF","Referência","Municípios elegíveis para adesão ao Programa Crianca Feliz"
"421770","SOMBRIO","SC","05/2019","1"
"421770","SOMBRIO","SC","10/2018","1"
"421770","SOMBRIO","SC","03/2019","1"
"421770","SOMBRIO","SC","08/2019","1"
"421770","SOMBRIO","SC","11/2018","1"
"421770","SOMBRIO","SC","07/2019","1"
"421770","SOMBRIO","SC","09/2019","1"
"421770","SOMBRIO","SC","12/2018","1"
"421770","SOMBRIO","SC","10/2019","1"
"421770","SOMBRIO","SC","01/2019","1"
"421770","SOMBRIO","SC","04/2019","1"
"421770","SOMBRIO","SC","06/2019","1"
"421800","TIJUCAS","SC","11/2018","1"
"421800","TIJUCAS","SC","10/2018","1"
"421800","TIJUCAS","SC","07/2019","1"
"421800","TIJUCAS","SC","08/2019","1"
"421800","TIJUCAS","SC","03/2019","1"
"421800","TIJUCAS","SC","04/2019","1"
"421800","TIJUCAS","SC","09/2018","1"
"421800","TIJUCAS","SC","06/2019","1"
"421800","TIJUCAS","SC","09/2019","1"
"421800","TIJUCAS","SC","10/2019","1"
"421800","TIJUCAS","SC","12/2018","1"
"421800","TIJUCAS","SC","01/2019","1"
"421800","TIJUCAS","SC","05/2019","1"
"421800","TIJUCAS","SC","02/2019","1"
"421825","TIMBÓ GRANDE","SC","06/2019","1"
"421825","TIMBÓ GRANDE","SC","12/2018","1"
"421825","TIMBÓ GRANDE","SC","04/2019","1"
"421825","TIMBÓ GRANDE","SC","07/2019","1"
"421825","TIMBÓ GRANDE","SC","08/2019","1"
"421825","TIMBÓ GRANDE","SC","09/2018","1"
"421825","TIMBÓ GRANDE","SC","03/2019","1"
"421825","TIMBÓ GRANDE","SC","01/2019","1"
"421825","TIMBÓ GRANDE","SC","02/2019","1"
"421825","TIMBÓ GRANDE","SC","05/2019","1"
"421825","TIMBÓ GRANDE","SC","11/2018","1"
"421825","TIMBÓ GRANDE","SC","10/2018","1"
"421825","TIMBÓ GRANDE","SC","10/2019","1"
"421825","TIMBÓ GRANDE","SC","09/2019","1"
"421830","TRÊS BARRAS","SC","11/2018","1"
"421830","TRÊS BARRAS","SC","06/2019","1"
"421830","TRÊS BARRAS","SC","10/2018","1"
"421830","TRÊS BARRAS","SC","09/2019","1"
"421830","TRÊS BARRAS","SC","04/2019","1"
"421830","TRÊS BARRAS","SC","09/2018","1"
"421830","TRÊS BARRAS","SC","10/2019","1"
"421830","TRÊS BARRAS","SC","12/2018","1"
"421830","TRÊS BARRAS","SC","05/2019","1"
"421830","TRÊS BARRAS","SC","08/2019","1"
"421830","TRÊS BARRAS","SC","01/2019","1"
"421830","TRÊS BARRAS","SC","02/2019","1"
"421830","TRÊS BARRAS","SC","03/2019","1"
"421830","TRÊS BARRAS","SC","07/2019","1"
"421870","TUBARÃO","SC","09/2018","1"
"421870","TUBARÃO","SC","11/2018","1"
"421870","TUBARÃO","SC","02/2019","1"
"421870","TUBARÃO","SC","05/2019","1"
"421870","TUBARÃO","SC","03/2019","1"
"421870","TUBARÃO","SC","10/2018","1"
"421870","TUBARÃO","SC","10/2019","1"
"421870","TUBARÃO","SC","12/2018","1"
"421870","TUBARÃO","SC","01/2019","1"
"421870","TUBARÃO","SC","06/2019","1"
"421870","TUBARÃO","SC","08/2019","1"
"421870","TUBARÃO","SC","04/2019","1"
"421870","TUBARÃO","SC","09/2019","1"
"421870","TUBARÃO","SC","07/2019","1"
"421890","URUBICI","SC","02/2019","1"
"421890","URUBICI","SC","12/2018","1"
"421890","URUBICI","SC","04/2019","1"
"421890","URUBICI","SC","05/2019","1"
"421890","URUBICI","SC","09/2018","1"
"421890","URUBICI","SC","10/2018","1"
"421890","URUBICI","SC","10/2019","1"
"421890","URUBICI","SC","11/2018","1"
"421890","URUBICI","SC","03/2019","1"
"421890","URUBICI","SC","08/2019","1"
"421890","URUBICI","SC","09/2019","1"
"421890","URUBICI","SC","07/2019","1"
"421890","URUBICI","SC","06/2019","1"
"421890","URUBICI","SC","01/2019","1"
"421930","VIDEIRA","SC","09/2018","1"
"421930","VIDEIRA","SC","11/2018","1"
"421930","VIDEIRA","SC","06/2019","1"
"421930","VIDEIRA","SC","07/2019","1"
"421930","VIDEIRA","SC","09/2019","1"
"421930","VIDEIRA","SC","04/2019","1"
"421930","VIDEIRA","SC","03/2019","1"
"421930","VIDEIRA","SC","10/2018","1"
"421930","VIDEIRA","SC","08/2019","1"
"421930","VIDEIRA","SC","01/2019","1"
"421930","VIDEIRA","SC","02/2019","1"
"421930","VIDEIRA","SC","10/2019","1"
"421930","VIDEIRA","SC","05/2019","1"
"421930","VIDEIRA","SC","12/2018","1"
"421950","XANXERÊ","SC","05/2019","1"
"421950","XANXERÊ","SC","09/2019","1"
"421950","XANXERÊ","SC","08/2019","1"
"421950","XANXERÊ","SC","06/2019","1"
"421950","XANXERÊ","SC","04/2019","1"
"421950","XANXERÊ","SC","09/2018","1"
"421950","XANXERÊ","SC","10/2018","1"
"421950","XANXERÊ","SC","11/2018","1"
"421950","XANXERÊ","SC","07/2019","1"
"421950","XANXERÊ","SC","01/2019","1"
"421950","XANXERÊ","SC","02/2019","1"
"421950","XANXERÊ","SC","03/2019","1"
"421950","XANXERÊ","SC","10/2019","1"
"421950","XANXERÊ","SC","12/2018","1"
"421970","XAXIM","SC","08/2019","1"
"421970","XAXIM","SC","10/2018","1"
"421970","XAXIM","SC","02/2019","1"
"421970","XAXIM","SC","04/2019","1"
"421970","XAXIM","SC","05/2019","1"
"421970","XAXIM","SC","10/2019","1"
"421970","XAXIM","SC","12/2018","1"
"421970","XAXIM","SC","01/2019","1"
"421970","XAXIM","SC","03/2019","1"
"421970","XAXIM","SC","09/2019","1"
"421970","XAXIM","SC","06/2019","1"
"421970","XAXIM","SC","11/2018","1"
"421970","XAXIM","SC","07/2019","1"
"421970","XAXIM","SC","09/2018","1"
"280020","AQUIDABÃ","SE","02/2019","1"
"280020","AQUIDABÃ","SE","11/2018","1"
"280020","AQUIDABÃ","SE","10/2018","1"
"280020","AQUIDABÃ","SE","03/2019","1"
"280020","AQUIDABÃ","SE","04/2019","1"
"280020","AQUIDABÃ","SE","05/2019","1"
"280020","AQUIDABÃ","SE","06/2019","1"
"280020","AQUIDABÃ","SE","07/2019","1"
"280020","AQUIDABÃ","SE","09/2019","1"
"280020","AQUIDABÃ","SE","12/2018","1"
"280020","AQUIDABÃ","SE","10/2019","1"
"280020","AQUIDABÃ","SE","01/2019","1"
"280020","AQUIDABÃ","SE","09/2018","1"
"280020","AQUIDABÃ","SE","08/2019","1"
"280030","ARACAJU","SE","07/2019","1"
"280030","ARACAJU","SE","12/2018","1"
"280030","ARACAJU","SE","10/2018","1"
"280030","ARACAJU","SE","04/2019","1"
"280030","ARACAJU","SE","02/2019","1"
"280030","ARACAJU","SE","05/2019","1"
"280030","ARACAJU","SE","09/2019","1"
"280030","ARACAJU","SE","03/2019","1"
"280030","ARACAJU","SE","09/2018","1"
"280030","ARACAJU","SE","10/2019","1"
"280030","ARACAJU","SE","11/2018","1"
"280030","ARACAJU","SE","01/2019","1"
"280030","ARACAJU","SE","08/2019","1"
"280030","ARACAJU","SE","06/2019","1"
"280040","ARAUÁ","SE","10/2018","1"
"280040","ARAUÁ","SE","04/2019","1"
"280040","ARAUÁ","SE","10/2019","1"
"280040","ARAUÁ","SE","09/2018","1"
"280040","ARAUÁ","SE","06/2019","1"
"280040","ARAUÁ","SE","09/2019","1"
"280040","ARAUÁ","SE","05/2019","1"
"280040","ARAUÁ","SE","07/2019","1"
"280040","ARAUÁ","SE","12/2018","1"
"280040","ARAUÁ","SE","11/2018","1"
"280040","ARAUÁ","SE","02/2019","1"
"280040","ARAUÁ","SE","01/2019","1"
"280040","ARAUÁ","SE","03/2019","1"
"280040","ARAUÁ","SE","08/2019","1"
"280050","AREIA BRANCA","SE","06/2019","1"
"280050","AREIA BRANCA","SE","09/2019","1"
"280050","AREIA BRANCA","SE","11/2018","1"
"280050","AREIA BRANCA","SE","12/2018","1"
"280050","AREIA BRANCA","SE","10/2019","1"
"280050","AREIA BRANCA","SE","02/2019","1"
"280050","AREIA BRANCA","SE","10/2018","1"
"280050","AREIA BRANCA","SE","08/2019","1"
"280050","AREIA BRANCA","SE","09/2018","1"
"280050","AREIA BRANCA","SE","05/2019","1"
"280050","AREIA BRANCA","SE","07/2019","1"
"280050","AREIA BRANCA","SE","04/2019","1"
"280050","AREIA BRANCA","SE","03/2019","1"
"280050","AREIA BRANCA","SE","01/2019","1"
"280060","BARRA DOS COQUEIROS","SE","09/2018","1"
"280060","BARRA DOS COQUEIROS","SE","11/2018","1"
"280060","BARRA DOS COQUEIROS","SE","01/2019","1"
"280060","BARRA DOS COQUEIROS","SE","08/2019","1"
"280060","BARRA DOS COQUEIROS","SE","04/2019","1"
"280060","BARRA DOS COQUEIROS","SE","07/2019","1"
"280060","BARRA DOS COQUEIROS","SE","02/2019","1"
"280060","BARRA DOS COQUEIROS","SE","03/2019","1"
"280060","BARRA DOS COQUEIROS","SE","10/2018","1"
"280060","BARRA DOS COQUEIROS","SE","09/2019","1"
"280060","BARRA DOS COQUEIROS","SE","12/2018","1"
"280060","BARRA DOS COQUEIROS","SE","06/2019","1"
"280060","BARRA DOS COQUEIROS","SE","05/2019","1"
"280060","BARRA DOS COQUEIROS","SE","10/2019","1"
"280067","BOQUIM","SE","02/2019","1"
"280067","BOQUIM","SE","12/2018","1"
"280067","BOQUIM","SE","10/2018","1"
"280067","BOQUIM","SE","10/2019","1"
"280067","BOQUIM","SE","09/2019","1"
"280067","BOQUIM","SE","09/2018","1"
"280067","BOQUIM","SE","05/2019","1"
"280067","BOQUIM","SE","07/2019","1"
"280067","BOQUIM","SE","08/2019","1"
"280067","BOQUIM","SE","01/2019","1"
"280067","BOQUIM","SE","06/2019","1"
"280067","BOQUIM","SE","04/2019","1"
"280067","BOQUIM","SE","11/2018","1"
"280067","BOQUIM","SE","03/2019","1"
"280070","BREJO GRANDE","SE","12/2018","1"
"280070","BREJO GRANDE","SE","01/2019","1"
"280070","BREJO GRANDE","SE","10/2018","1"
"280070","BREJO GRANDE","SE","11/2018","1"
"280070","BREJO GRANDE","SE","08/2019","1"
"280070","BREJO GRANDE","SE","03/2019","1"
"280070","BREJO GRANDE","SE","09/2019","1"
"280070","BREJO GRANDE","SE","04/2019","1"
"280070","BREJO GRANDE","SE","07/2019","1"
"280070","BREJO GRANDE","SE","05/2019","1"
"280070","BREJO GRANDE","SE","06/2019","1"
"280070","BREJO GRANDE","SE","09/2018","1"
"280070","BREJO GRANDE","SE","10/2019","1"
"280070","BREJO GRANDE","SE","02/2019","1"
"280100","CAMPO DO BRITO","SE","10/2019","1"
"280100","CAMPO DO BRITO","SE","01/2019","1"
"280100","CAMPO DO BRITO","SE","12/2018","1"
"280100","CAMPO DO BRITO","SE","09/2019","1"
"280100","CAMPO DO BRITO","SE","07/2019","1"
"280100","CAMPO DO BRITO","SE","06/2019","1"
"280100","CAMPO DO BRITO","SE","05/2019","1"
"280100","CAMPO DO BRITO","SE","02/2019","1"
"280100","CAMPO DO BRITO","SE","10/2018","1"
"280100","CAMPO DO BRITO","SE","08/2019","1"
"280100","CAMPO DO BRITO","SE","03/2019","1"
"280100","CAMPO DO BRITO","SE","11/2018","1"
"280100","CAMPO DO BRITO","SE","04/2019","1"
"280100","CAMPO DO BRITO","SE","09/2018","1"
"280110","CANHOBA","SE","11/2018","1"
"280110","CANHOBA","SE","10/2019","1"
"280110","CANHOBA","SE","03/2019","1"
"280110","CANHOBA","SE","07/2019","1"
"280110","CANHOBA","SE","12/2018","1"
"280110","CANHOBA","SE","08/2019","1"
"280110","CANHOBA","SE","10/2018","1"
"280110","CANHOBA","SE","06/2019","1"
"280110","CANHOBA","SE","09/2018","1"
"280110","CANHOBA","SE","04/2019","1"
"280110","CANHOBA","SE","05/2019","1"
"280110","CANHOBA","SE","01/2019","1"
"280110","CANHOBA","SE","09/2019","1"
"280110","CANHOBA","SE","02/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","03/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","01/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","06/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","04/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","09/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","11/2018","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","02/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","07/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","10/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","05/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","12/2018","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","08/2019","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","10/2018","1"
"280120","CANINDÉ DE SÃO FRANCISCO","SE","09/2018","1"
"280130","CAPELA","SE","08/2019","1"
"280130","CAPELA","SE","12/2018","1"
"280130","CAPELA","SE","04/2019","1"
"280130","CAPELA","SE","09/2019","1"
"280130","CAPELA","SE","05/2019","1"
"280130","CAPELA","SE","01/2019","1"
"280130","CAPELA","SE","10/2019","1"
"280130","CAPELA","SE","07/2019","1"
"280130","CAPELA","SE","10/2018","1"
"280130","CAPELA","SE","03/2019","1"
"280130","CAPELA","SE","11/2018","1"
"280130","CAPELA","SE","09/2018","1"
"280130","CAPELA","SE","06/2019","1"
"280130","CAPELA","SE","02/2019","1"
"280140","CARIRA","SE","09/2018","1"
"280140","CARIRA","SE","06/2019","1"
"280140","CARIRA","SE","03/2019","1"
"280140","CARIRA","SE","05/2019","1"
"280140","CARIRA","SE","09/2019","1"
"280140","CARIRA","SE","10/2019","1"
"280140","CARIRA","SE","08/2019","1"
"280140","CARIRA","SE","04/2019","1"
"280140","CARIRA","SE","11/2018","1"
"280140","CARIRA","SE","01/2019","1"
"280140","CARIRA","SE","12/2018","1"
"280140","CARIRA","SE","10/2018","1"
"280140","CARIRA","SE","02/2019","1"
"280140","CARIRA","SE","07/2019","1"
"280150","CARMÓPOLIS","SE","08/2019","1"
"280150","CARMÓPOLIS","SE","09/2019","1"
"280150","CARMÓPOLIS","SE","11/2018","1"
"280150","CARMÓPOLIS","SE","03/2019","1"
"280150","CARMÓPOLIS","SE","07/2019","1"
"280150","CARMÓPOLIS","SE","01/2019","1"
"280150","CARMÓPOLIS","SE","05/2019","1"
"280150","CARMÓPOLIS","SE","10/2019","1"
"280150","CARMÓPOLIS","SE","06/2019","1"
"280150","CARMÓPOLIS","SE","09/2018","1"
"280150","CARMÓPOLIS","SE","10/2018","1"
"280150","CARMÓPOLIS","SE","12/2018","1"
"280150","CARMÓPOLIS","SE","02/2019","1"
"280150","CARMÓPOLIS","SE","04/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","11/2018","1"
"280160","CEDRO DE SÃO JOÃO","SE","04/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","07/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","08/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","05/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","09/2018","1"
"280160","CEDRO DE SÃO JOÃO","SE","03/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","10/2018","1"
"280160","CEDRO DE SÃO JOÃO","SE","01/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","06/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","10/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","09/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","02/2019","1"
"280160","CEDRO DE SÃO JOÃO","SE","12/2018","1"
"280170","CRISTINÁPOLIS","SE","12/2018","1"
"280170","CRISTINÁPOLIS","SE","05/2019","1"
"280170","CRISTINÁPOLIS","SE","10/2019","1"
"280170","CRISTINÁPOLIS","SE","03/2019","1"
"280170","CRISTINÁPOLIS","SE","01/2019","1"
"280170","CRISTINÁPOLIS","SE","07/2019","1"
"280170","CRISTINÁPOLIS","SE","09/2018","1"
"280170","CRISTINÁPOLIS","SE","09/2019","1"
"280170","CRISTINÁPOLIS","SE","02/2019","1"
"280170","CRISTINÁPOLIS","SE","08/2019","1"
"280170","CRISTINÁPOLIS","SE","10/2018","1"
"280170","CRISTINÁPOLIS","SE","06/2019","1"
"280170","CRISTINÁPOLIS","SE","11/2018","1"
"280170","CRISTINÁPOLIS","SE","04/2019","1"
"280190","CUMBE","SE","12/2018","1"
"280190","CUMBE","SE","05/2019","1"
"280190","CUMBE","SE","09/2018","1"
"280190","CUMBE","SE","10/2018","1"
"280190","CUMBE","SE","08/2019","1"
"280190","CUMBE","SE","03/2019","1"
"280190","CUMBE","SE","10/2019","1"
"280190","CUMBE","SE","07/2019","1"
"280190","CUMBE","SE","02/2019","1"
"280190","CUMBE","SE","01/2019","1"
"280190","CUMBE","SE","09/2019","1"
"280190","CUMBE","SE","11/2018","1"
"280190","CUMBE","SE","04/2019","1"
"280190","CUMBE","SE","06/2019","1"
"280200","DIVINA PASTORA","SE","04/2019","1"
"280200","DIVINA PASTORA","SE","12/2018","1"
"280200","DIVINA PASTORA","SE","11/2018","1"
"280200","DIVINA PASTORA","SE","09/2018","1"
"280200","DIVINA PASTORA","SE","03/2019","1"
"280200","DIVINA PASTORA","SE","05/2019","1"
"280200","DIVINA PASTORA","SE","08/2019","1"
"280200","DIVINA PASTORA","SE","09/2019","1"
"280200","DIVINA PASTORA","SE","06/2019","1"
"280200","DIVINA PASTORA","SE","10/2018","1"
"280200","DIVINA PASTORA","SE","07/2019","1"
"280200","DIVINA PASTORA","SE","01/2019","1"
"280200","DIVINA PASTORA","SE","02/2019","1"
"280200","DIVINA PASTORA","SE","10/2019","1"
"280210","ESTÂNCIA","SE","06/2019","1"
"280210","ESTÂNCIA","SE","01/2019","1"
"280210","ESTÂNCIA","SE","12/2018","1"
"280210","ESTÂNCIA","SE","10/2018","1"
"280210","ESTÂNCIA","SE","11/2018","1"
"280210","ESTÂNCIA","SE","07/2019","1"
"280210","ESTÂNCIA","SE","09/2018","1"
"280210","ESTÂNCIA","SE","10/2019","1"
"280210","ESTÂNCIA","SE","05/2019","1"
"280210","ESTÂNCIA","SE","02/2019","1"
"280210","ESTÂNCIA","SE","04/2019","1"
"280210","ESTÂNCIA","SE","09/2019","1"
"280210","ESTÂNCIA","SE","08/2019","1"
"280210","ESTÂNCIA","SE","03/2019","1"
"280220","FEIRA NOVA","SE","11/2018","1"
"280220","FEIRA NOVA","SE","09/2019","1"
"280220","FEIRA NOVA","SE","08/2019","1"
"280220","FEIRA NOVA","SE","10/2018","1"
"280220","FEIRA NOVA","SE","05/2019","1"
"280220","FEIRA NOVA","SE","03/2019","1"
"280220","FEIRA NOVA","SE","02/2019","1"
"280220","FEIRA NOVA","SE","01/2019","1"
"280220","FEIRA NOVA","SE","10/2019","1"
"280220","FEIRA NOVA","SE","04/2019","1"
"280220","FEIRA NOVA","SE","06/2019","1"
"280220","FEIRA NOVA","SE","12/2018","1"
"280220","FEIRA NOVA","SE","07/2019","1"
"280220","FEIRA NOVA","SE","09/2018","1"
"280230","FREI PAULO","SE","07/2019","1"
"280230","FREI PAULO","SE","01/2019","1"
"280230","FREI PAULO","SE","04/2019","1"
"280230","FREI PAULO","SE","10/2019","1"
"280230","FREI PAULO","SE","12/2018","1"
"280230","FREI PAULO","SE","10/2018","1"
"280230","FREI PAULO","SE","03/2019","1"
"280230","FREI PAULO","SE","02/2019","1"
"280230","FREI PAULO","SE","09/2019","1"
"280230","FREI PAULO","SE","05/2019","1"
"280230","FREI PAULO","SE","09/2018","1"
"280230","FREI PAULO","SE","08/2019","1"
"280230","FREI PAULO","SE","06/2019","1"
"280230","FREI PAULO","SE","11/2018","1"
"280240","GARARU","SE","09/2019","1"
"280240","GARARU","SE","04/2019","1"
"280240","GARARU","SE","02/2019","1"
"280240","GARARU","SE","10/2019","1"
"280240","GARARU","SE","12/2018","1"
"280240","GARARU","SE","09/2018","1"
"280240","GARARU","SE","03/2019","1"
"280240","GARARU","SE","01/2019","1"
"280240","GARARU","SE","08/2019","1"
"280240","GARARU","SE","10/2018","1"
"280240","GARARU","SE","11/2018","1"
"280240","GARARU","SE","06/2019","1"
"280240","GARARU","SE","05/2019","1"
"280240","GARARU","SE","07/2019","1"
"280260","GRACHO CARDOSO","SE","07/2019","1"
"280260","GRACHO CARDOSO","SE","11/2018","1"
"280260","GRACHO CARDOSO","SE","01/2019","1"
"280260","GRACHO CARDOSO","SE","04/2019","1"
"280260","GRACHO CARDOSO","SE","08/2019","1"
"280260","GRACHO CARDOSO","SE","06/2019","1"
"280260","GRACHO CARDOSO","SE","10/2019","1"
"280260","GRACHO CARDOSO","SE","05/2019","1"
"280260","GRACHO CARDOSO","SE","10/2018","1"
"280260","GRACHO CARDOSO","SE","03/2019","1"
"280260","GRACHO CARDOSO","SE","02/2019","1"
"280260","GRACHO CARDOSO","SE","12/2018","1"
"280260","GRACHO CARDOSO","SE","09/2019","1"
"280260","GRACHO CARDOSO","SE","09/2018","1"
"280270","ILHA DAS FLORES","SE","08/2019","1"
"280270","ILHA DAS FLORES","SE","12/2018","1"
"280270","ILHA DAS FLORES","SE","03/2019","1"
"280270","ILHA DAS FLORES","SE","04/2019","1"
"280270","ILHA DAS FLORES","SE","10/2018","1"
"280270","ILHA DAS FLORES","SE","01/2019","1"
"280270","ILHA DAS FLORES","SE","05/2019","1"
"280270","ILHA DAS FLORES","SE","09/2018","1"
"280270","ILHA DAS FLORES","SE","10/2019","1"
"280270","ILHA DAS FLORES","SE","11/2018","1"
"280270","ILHA DAS FLORES","SE","06/2019","1"
"280270","ILHA DAS FLORES","SE","07/2019","1"
"280270","ILHA DAS FLORES","SE","02/2019","1"
"280270","ILHA DAS FLORES","SE","09/2019","1"
"280280","INDIAROBA","SE","07/2019","1"
"280280","INDIAROBA","SE","12/2018","1"
"280280","INDIAROBA","SE","08/2019","1"
"280280","INDIAROBA","SE","03/2019","1"
"280280","INDIAROBA","SE","10/2019","1"
"280280","INDIAROBA","SE","06/2019","1"
"280280","INDIAROBA","SE","10/2018","1"
"280280","INDIAROBA","SE","09/2019","1"
"280280","INDIAROBA","SE","01/2019","1"
"280280","INDIAROBA","SE","05/2019","1"
"280280","INDIAROBA","SE","02/2019","1"
"280280","INDIAROBA","SE","09/2018","1"
"280280","INDIAROBA","SE","11/2018","1"
"280280","INDIAROBA","SE","04/2019","1"
"280290","ITABAIANA","SE","10/2019","1"
"280290","ITABAIANA","SE","02/2019","1"
"280290","ITABAIANA","SE","05/2019","1"
"280290","ITABAIANA","SE","10/2018","1"
"280290","ITABAIANA","SE","06/2019","1"
"280290","ITABAIANA","SE","09/2018","1"
"280290","ITABAIANA","SE","04/2019","1"
"280290","ITABAIANA","SE","07/2019","1"
"280290","ITABAIANA","SE","11/2018","1"
"280290","ITABAIANA","SE","12/2018","1"
"280290","ITABAIANA","SE","08/2019","1"
"280290","ITABAIANA","SE","03/2019","1"
"280290","ITABAIANA","SE","09/2019","1"
"280290","ITABAIANA","SE","01/2019","1"
"280300","ITABAIANINHA","SE","05/2019","1"
"280300","ITABAIANINHA","SE","11/2018","1"
"280300","ITABAIANINHA","SE","06/2019","1"
"280300","ITABAIANINHA","SE","10/2019","1"
"280300","ITABAIANINHA","SE","02/2019","1"
"280300","ITABAIANINHA","SE","08/2019","1"
"280300","ITABAIANINHA","SE","07/2019","1"
"280300","ITABAIANINHA","SE","09/2018","1"
"280300","ITABAIANINHA","SE","01/2019","1"
"280300","ITABAIANINHA","SE","09/2019","1"
"280300","ITABAIANINHA","SE","10/2018","1"
"280300","ITABAIANINHA","SE","03/2019","1"
"280300","ITABAIANINHA","SE","04/2019","1"
"280300","ITABAIANINHA","SE","12/2018","1"
"280310","ITABI","SE","09/2018","1"
"280310","ITABI","SE","09/2019","1"
"280310","ITABI","SE","06/2019","1"
"280310","ITABI","SE","11/2018","1"
"280310","ITABI","SE","08/2019","1"
"280310","ITABI","SE","10/2018","1"
"280310","ITABI","SE","05/2019","1"
"280310","ITABI","SE","12/2018","1"
"280310","ITABI","SE","10/2019","1"
"280310","ITABI","SE","03/2019","1"
"280310","ITABI","SE","04/2019","1"
"280310","ITABI","SE","02/2019","1"
"280310","ITABI","SE","01/2019","1"
"280310","ITABI","SE","07/2019","1"
"280320","ITAPORANGA DAJUDA","SE","05/2019","1"
"280320","ITAPORANGA DAJUDA","SE","02/2019","1"
"280320","ITAPORANGA DAJUDA","SE","12/2018","1"
"280320","ITAPORANGA DAJUDA","SE","10/2019","1"
"280320","ITAPORANGA DAJUDA","SE","11/2018","1"
"280320","ITAPORANGA DAJUDA","SE","04/2019","1"
"280320","ITAPORANGA DAJUDA","SE","07/2019","1"
"280320","ITAPORANGA DAJUDA","SE","09/2019","1"
"280320","ITAPORANGA DAJUDA","SE","01/2019","1"
"280320","ITAPORANGA DAJUDA","SE","03/2019","1"
"280320","ITAPORANGA DAJUDA","SE","09/2018","1"
"280320","ITAPORANGA DAJUDA","SE","08/2019","1"
"280320","ITAPORANGA DAJUDA","SE","06/2019","1"
"280320","ITAPORANGA DAJUDA","SE","10/2018","1"
"280330","JAPARATUBA","SE","12/2018","1"
"280330","JAPARATUBA","SE","04/2019","1"
"280330","JAPARATUBA","SE","09/2019","1"
"280330","JAPARATUBA","SE","01/2019","1"
"280330","JAPARATUBA","SE","10/2019","1"
"280330","JAPARATUBA","SE","07/2019","1"
"280330","JAPARATUBA","SE","02/2019","1"
"280330","JAPARATUBA","SE","10/2018","1"
"280330","JAPARATUBA","SE","06/2019","1"
